Key	C1	C2
280	0.973843	-0.913905
281	1.758228	-0.220818
282	0.859428	-0.329957
283	1.922112	0.025778
284	0.89795	0.54219
285	0.860508	-0.196126
286	1.21275	0.319596
287	1.271415	-0.273116
288	0.623502	0.281538
289	1.565949	-0.304895
290	0.328551	-0.296743
291	1.413467	-0.125752
292	1.294532	-0.26912
293	1.65193	0.300545
294	0.523694	-0.08052
295	0.160974	-0.031194
296	1.227737	-0.096469
297	0.652158	-0.033792
298	0.99683	-0.833129
299	0.260121	-0.181942
300	0.587383	-0.464448
301	1.279932	-0.705124
302	1.033078	-0.662914
303	0.967656	-0.793741
304	0.653891	0.004379
305	0.223835	-0.124222
306	0.941282	-0.297308
307	0.826856	-0.737013
308	0.761489	0.397509
309	0.529632	-0.435496
310	0.685737	-0.49226
311	0.687836	-0.442509
312	1.146852	-0.04869
313	1.078216	0.415259
314	1.020959	0.484167
315	1.175035	0.558088
316	1.2638	-0.112769
317	0.866962	-0.754303
318	1.310262	-0.042763
319	0.980217	-0.688875
320	1.321525	-0.276044
321	1.784607	-0.137957
322	0.99674	-0.970124
323	0.356985	0.354868
324	0.822657	-0.24653
325	0.897489	-0.359019
326	1.066591	0.845363
327	1.640398	0.2373
328	0.916524	-0.116933
329	0.943226	0.926283
330	1.024795	0.537431
331	1.072524	0.642227
332	1.466406	-0.317049
333	0.87813	-0.063929
334	0.944096	0.848191
335	1.360932	0.194805
336	0.779512	0.082003
337	0.386684	0.296434
338	1.046817	0.800625
339	1.543187	0.260087
340	1.046719	0.608442
341	0.67967	-0.367557
342	1.106631	0.05022
343	1.145771	-0.440987
344	1.250661	-0.090771
345	1.268813	0.587846
346	1.200524	0.581028
347	0.77293	0.744287
348	0.827231	0.053824
349	0.833833	-0.137113
350	0.133221	0.007552
351	1.129626	0.574021
352	0.692178	-0.227654
353	1.561345	0.036471
354	0.778483	-0.271307
355	0.097388	-0.038653
356	1.771008	0.17116
357	1.19428	0.278754
358	0.816224	0.541137
359	0.64371	0.119081
360	0.090758	-0.036852
361	0.757696	0.06155
362	0.90747	-0.070899
363	0.897919	-0.164906
364	1.011464	0.4364
365	1.373441	-0.359257
366	0.852565	-0.276537
367	1.166123	-0.619336
368	1.441417	0.140058
369	1.522636	0.177036
370	0.767322	0.238763
371	1.74981	-0.15205
372	0.985927	-0.266608
373	1.337446	-0.068635
374	0.815181	-0.029063
375	0.895797	0.203999
376	0.460571	0.440187
377	1.008018	0.100489
378	1.50381	0.19425
379	0.431251	-0.23231
380	0.257091	-0.064681
381	1.202355	0.029568
382	0.667754	-0.079414
383	0.853636	0.404794
384	0.877614	0.034894
385	1.3963	-0.0552
386	0.947081	-0.737122
387	0.923537	0.223868
388	0.52754	-0.525519
389	0.832873	0.632885
390	1.431789	-0.440382
391	1.219218	-0.237035
392	0.694053	-0.330994
393	0.971528	-0.299914
394	0.974552	-0.517834
395	0.735793	-0.139819
396	0.838165	-0.264123
397	0.813556	-0.060711
398	0.526388	0.383962
399	1.208786	-0.447784
400	0.989821	-0.482685
401	2.09	0
402	2.19	-0.1
403	2.29	-0.2
404	2.39	-0.3
405	2.49	-0.4
406	2.59	-0.5
407	2.69	-0.6
408	2.79	-0.7
409	2.89	-0.8
410	2.99	-0.9
411	3.09	-1
412	2.19	0.1
413	2.29	0
414	2.39	-0.1
415	2.49	-0.2
416	2.59	-0.3
417	2.69	-0.4
418	2.79	-0.5
419	2.89	-0.6
420	2.99	-0.7
421	3.09	-0.8
422	3.19	-0.9
423	2.29	0.2
424	2.39	0.1
425	2.49	0
426	2.59	-0.1
427	2.69	-0.2
428	2.79	-0.3
429	2.89	-0.4
430	2.99	-0.5
431	3.09	-0.6
432	3.19	-0.7
433	3.29	-0.8
434	2.39	0.3
435	2.49	0.2
436	2.59	0.1
437	2.69	0
438	2.79	-0.1
439	2.89	-0.2
440	2.99	-0.3
441	3.09	-0.4
442	3.19	-0.5
443	3.29	-0.6
444	3.39	-0.7
445	2.49	0.4
446	2.59	0.3
447	2.69	0.2
448	2.79	0.1
449	2.89	0
450	2.99	-0.1
451	3.09	-0.2
452	3.19	-0.3
453	3.29	-0.4
454	3.39	-0.5
455	3.49	-0.6
456	2.59	0.5
457	2.69	0.4
458	2.79	0.3
459	2.89	0.2
460	2.99	0.1
461	3.09	0
462	3.19	-0.1
463	3.29	-0.2
464	3.39	-0.3
465	3.49	-0.4
466	3.59	-0.5
467	2.69	0.6
468	2.79	0.5
469	2.89	0.4
470	2.99	0.3
471	3.09	0.2
472	3.19	0.1
473	3.29	0
474	3.39	-0.1
475	3.49	-0.2
476	3.59	-0.3
477	3.69	-0.4
478	2.79	0.7
479	2.89	0.6
480	2.99	0.5
481	3.09	0.4
482	3.19	0.3
483	3.29	0.2
484	3.39	0.1
485	3.49	0
486	3.59	-0.1
487	3.69	-0.2
488	3.79	-0.3
489	2.89	0.8
490	2.99	0.7
491	3.09	0.6
492	3.19	0.5
493	3.29	0.4
494	3.39	0.3
495	3.49	0.2
496	3.59	0.1
497	3.69	0
498	3.79	-0.1
499	3.89	-0.2
500	2.99	0.9
501	3.09	0.8
502	3.19	0.7
503	3.29	0.6
504	3.39	0.5
505	3.49	0.4
506	3.59	0.3
507	3.69	0.2
508	3.79	0.1
509	3.89	0
510	3.99	-0.1
511	3.09	1
512	3.19	0.9
513	3.29	0.8
514	3.39	0.7
515	3.49	0.6
516	3.59	0.5
517	3.69	0.4
518	3.79	0.3
519	3.89	0.2
520	3.99	0.1
521	4.09	0
522	3.51954	-0.119345
523	2.374273	-0.028208
524	3.292245	0.299344
525	2.41817	0.10067
526	3.45222	-0.265944
527	2.700263	0.256702
528	2.726241	-0.529684
529	2.536058	-0.043137
530	3.42971	0.417151
531	3.342534	0.721377
532	3.172654	-0.281723
533	3.227348	0.295396
534	3.667755	-0.0873
535	3.843901	0.132083
536	2.451113	0.068037
537	2.549669	-0.383913
538	3.156164	-0.493165
539	3.105059	-0.210148
540	3.045077	-0.036893
541	3.477867	0.316429
542	2.375441	0.000736
543	3.12893	0.906185
544	3.266116	0.516756
545	3.459468	-0.18615
546	3.687809	0.252926
547	2.323142	-0.097899
548	2.684677	0.41182
549	3.425833	-0.379765
550	2.722896	-0.592728
551	3.423396	-0.262699
552	2.546153	0.022948
553	3.4582	0.291015
554	3.428052	0.168621
555	3.087719	0.067646
556	2.626066	0.045085
557	3.361937	0.123508
558	3.106806	0.862794
559	3.163921	0.624165
560	3.616134	-0.043657
561	3.449242	-0.529294
562	3.181101	-0.771404
563	2.745257	-0.044229
564	3.195356	-0.674086
565	3.340737	-0.372645
566	3.484357	0.084585
567	2.695228	0.361206
568	3.775432	0.281348
569	3.549736	-0.015858
570	2.349235	0.201033
571	2.709704	-0.572616
572	3.344825	0.252829
573	3.064478	0.181618
574	3.206149	-0.869395
575	3.357819	0.700384
576	3.124562	0.923628
577	2.700528	0.306528
578	2.631474	-0.394062
579	2.861064	-0.711316
580	2.978491	-0.409914
581	3.498936	-0.044652
582	3.251058	0.128711
583	3.701348	0.075478
584	3.244044	-0.759285
585	3.230737	0.571905
586	2.962958	0.050245
587	2.862427	-0.667883
588	2.82563	0.372081
589	2.760205	-0.251737
590	3.595542	0.106886
591	2.655526	0.456154
592	3.760093	-0.155661
593	2.685806	-0.407952
594	3.236031	-0.233174
595	2.930155	0.680852
596	3.382295	0.402205
597	3.020512	0.205053
598	3.136717	-0.293497
599	2.21937	-0.04119
600	2.834351	-0.703131
601	2.796589	-0.389893
602	2.685062	-0.104108
603	2.86684	0.749955
604	3.32067	-0.723781
605	3.306928	0.559748
606	2.819647	-0.311242
607	3.459211	0.509252
608	3.514136	-0.024932
609	2.890075	-0.787091
610	3.369225	-0.250031
611	3.076573	0.499226
612	2.719126	0.126166
613	3.023687	0.069785
614	2.859546	-0.57904
615	3.092512	-0.356185
616	2.499111	0.033916
617	2.543162	-0.170761
618	3.141444	-0.237642
619	3.327752	-0.059118
620	3.158975	0.120871
621	3.043552	0.544838
622	3.827671	0.137
623	3.165211	-0.554177
624	3.181477	0.765595
625	3.077561	-0.310125
626	2.750886	-0.522613
627	2.675039	0.390957
628	2.654013	-0.36025
629	2.223664	-0.025097
630	2.958174	-0.308708
631	3.068847	0.494087
632	2.887021	0.416844
633	3.695181	-0.387416
634	2.452252	-0.200835
635	3.251348	-0.383812
636	3.705808	-0.153117
637	3.727616	-0.014965
638	2.657452	-0.109286
639	3.325152	-0.075135
640	2.596409	0.205137
641	3.449021	0.39971
642	3.09329	-0.91409
643	2.346635	0.247319
644	3.59252	-0.365369
645	2.970123	-0.517915
646	3.271988	-0.783163
647	3.111682	0.494066
648	2.513701	-0.284243
649	3.40139	0.25472
650	3.590771	-0.090841
651	2.712935	-0.24584
652	3.066954	-0.89939
653	3.84829	0.099254
654	3.906167	0.100311
655	3.464376	-0.458656
656	3.406401	0.072656
657	3.122689	0.10736
658	3.872681	0.157283
659	2.898706	0.584455
660	3.762428	0.009651
661	3.025365	0.368024
662	3.519233	-0.456011
663	3.464632	-0.62014
664	3.014639	-0.282632
665	3.158506	0.038863
666	3.484129	0.187876
667	3.330162	0.449004
668	2.810232	0.302003
669	3.415319	-0.313161
670	3.031757	-0.682968
671	2.623861	-0.24139
672	3.038574	-0.420508
673	3.342363	-0.633252
674	3.537529	0.034315
675	2.819394	-0.25386
676	3.714438	-0.208708
677	3.929749	-0.068321
678	2.901614	0.284528
679	3.509548	0.175928
680	3.400512	0.345666
681	2.905942	0.618706
682	2.803601	0.474186
683	3.412111	0.16065
684	3.283769	0.12712
685	3.909387	0.125217
686	3.561629	0.384502
687	3.770941	0.26238
688	2.825513	-0.431286
689	3.096799	-0.04312
690	3.356263	-0.652695
691	2.595402	0.488732
692	2.797942	-0.532766
693	2.506702	-0.075294
694	3.050727	-0.901068
695	3.90498	-0.094955
696	3.11617	-0.930548
697	3.23069	0.270994
698	2.868031	0.406679
699	3.267703	-0.617881
700	2.734795	0.55002
701	2.860483	0.438465
702	2.237065	-0.075429
703	2.791407	0.648026
704	2.733681	-0.377135
705	3.707096	0.091949
706	2.751437	-0.367587
707	2.488473	-0.063774
708	2.764199	-0.49745
709	3.045051	0.466043
710	2.684156	-0.383856
711	3.250963	-0.08294
712	3.022727	0.448189
713	3.417359	0.191263
714	3.259683	-0.351261
715	3.248019	0.598209
716	2.882598	0.485408
717	2.614349	0.206852
718	3.192613	-0.034584
719	2.403669	-0.276716
720	3.560975	0.444308
721	3.269035	0.314706
722	2.880027	-0.468333
723	3.008873	0.813216
724	2.824175	-0.290687
725	2.591161	-0.14935
726	2.215916	0.110223
727	2.905297	0.310479
728	2.996787	0.86588
729	2.537784	0.362992
730	3.049248	-0.801123
731	3.231372	0.622878
732	2.76393	-0.422555
733	3.62062	0.348386
734	2.695157	-0.571714
735	2.755708	-0.13205
736	3.204445	-0.361398
737	2.810512	-0.489381
738	3.107432	0.926971
739	3.168783	0.822319
740	2.645504	-0.397287
741	3.151335	0.367834
742	3.098758	0.342487
743	2.278082	-0.123518
744	3.770792	-0.23021
745	3.329016	-0.215785
746	2.52173	-0.416336
747	3.719436	0.354691
748	3.30268	0.724218
749	3.774463	0.017994
750	2.110676	0.014818
751	3.475743	0.522655
752	2.826288	0.543641
753	3.074356	0.468851
754	3.083438	0.767312
755	2.310412	-0.117722
756	3.615342	-0.031145
757	3.422167	0.22525
758	2.33365	0.218367
759	3.120858	-0.161844
760	3.332451	-0.353651
761	2.840027	0.335754
762	3.176129	-0.034655
763	3.313318	-0.714357
764	3.333464	0.748882
765	2.849405	-0.16074
766	3.313532	-0.176246
767	3.595581	-0.366489
768	3.151904	0.883057
769	2.694513	-0.169238
770	3.106128	-0.756463
771	2.767178	0.306303
772	3.338755	-0.70663
773	3.568751	0.158443
774	2.250148	-0.054477
775	3.040809	0.331598
776	2.985391	0.521251
777	2.856318	0.007455
778	3.529293	0.116655
779	2.912369	-0.77844
780	3.356683	0.067142
781	2.725639	0.090994
782	2.888543	-0.537293
783	3.25379	0.112614
784	2.773867	0.482674
785	3.33192	-0.133927
786	2.798209	0.362752
787	3.015733	-0.629272
788	2.106497	0.016466
789	3.564843	0.377424
790	3.748745	-0.162874
791	2.579996	-0.23221
792	2.807919	0.272392
793	3.665388	0.053042
794	3.199627	-0.739985
795	2.78964	0.033159
796	3.716809	-0.21419
797	2.452936	0.320436
798	2.514635	0.37655
799	3.738552	-0.172199
800	2.455385	0.037355
