Actions	C1	C2
331	-6.98659866100975	-4.9378639985196475
332	-6.267294977148758	-7.858697983264601
333	-3.3273965064750572	9.010911670787369
334	5.1030851283272245	0.6060318774804863
335	-9.069113908738732	6.526536246684826
336	5.127184073273096	3.0450995491525292
337	-7.255127231226841	-6.180645346380245
338	-1.8767898839972292	9.98684057782505
339	-8.020860629937637	6.410064335866481
340	-8.807264330237079	7.161755634333034
341	5.7307405068318	1.5102301719154738
342	-7.681826599186449	-8.027269104287658
343	-6.797185424516428	-7.249428363434135
344	-1.8271455573401303	10.50153228353425
345	4.115216429161299	2.466824531583883
346	-7.77498156481047	-5.81725590024273
347	3.985980447902525	2.0004830637921707
348	-6.901483938593394	-6.17287821947167
349	4.276762175072535	-0.03428717680427784
350	-0.8642299095514665	8.765250088641944
351	-1.8548319666986925	8.958701457287866
352	-1.089594618539113	8.413862562459617
353	-3.110565267003964	9.334068062340858
354	-8.673087706571085	7.336044779828489
355	3.44309018980179	2.8668673733298426
356	-1.9941623558440904	9.52807207911053
357	-8.873269257094643	6.416196356126438
358	-8.232923251873263	7.796162678488715
359	-5.6803276182296845	-6.912386487378565
360	-7.780367042797218	7.405367250028242
361	4.500481635564867	2.7128228356654036
362	-1.5956129968195008	8.211107177517977
363	-3.7530608584440355	8.321380930402414
364	-2.7395983372585175	8.090052983930017
365	-1.1189900740354368	9.572096434550184
366	4.575190231195583	2.0460437819562474
367	-3.055442071305233	9.406090133600868
368	4.770568860692483	1.8316439305737837
369	-7.440483449604512	8.514695960438798
370	5.935941898009498	0.8660128671382803
371	-1.6380729196210577	8.68826259603048
372	-6.323605094308979	-7.4713943820778415
373	-9.825850719063006	8.064842732406618
374	-9.242484916115313	7.32531778837681
375	-8.303980543182226	5.555107489860631
376	-8.531288519384189	7.272287079966512
377	-9.0313091243967	5.541407833513874
378	-2.2325068237227312	9.841469377234345
379	-6.428664556374793	-5.873379522048882
380	-9.598129888623786	6.613507472607151
381	-8.779297472010152	-7.008373073759778
382	-8.620609555548844	6.498872575208016
383	-9.763412377114646	6.87332102383286
384	-2.220503993772893	9.274607966969542
385	-6.37712749502198	-7.77085845682821
386	-8.428642412889461	6.72652932707777
387	-5.608561865144237	-7.860171895116561
388	-8.379938746678942	6.218748241857186
389	-7.088295562371736	-7.192778039008304
390	-8.511333243365913	6.488398411526468
391	-10.994773133641043	6.952265544828309
392	-5.305892974596164	-6.423421582545547
393	-1.534077889634999	8.867228746696183
394	-7.114551462672245	-7.773624685795227
395	-6.96671191729442	-5.000235043854938
396	-3.1329665837485554	10.928317482065108
397	4.467077098831637	2.745089838777407
398	5.125915125645738	0.4258656950023665
399	6.149009849632652	2.578775916572045
400	-8.696731969896128	7.798781520216014
401	-1.0622197386990173	9.210840904709896
402	-1.6837812740647204	9.82779576419896
403	-2.816975858005751	9.233436455862261
404	-8.951890321426461	7.267670732845892
405	-3.1584751681187573	7.790345861436065
406	-9.81927448364938	6.552709284884614
407	5.3352813107784005	0.8321611741879937
408	5.065722494857931	2.391375439828704
409	5.344385376052824	2.7622263713162507
410	4.865142953475651	2.6658924390575915
411	4.180222063955105	0.893327236159245
412	-3.5628800421991045	7.946483206619129
413	-1.4773530835841153	7.52872575516135
414	5.6473228094233	0.7182470159384395
415	-5.701374343603268	-6.47197368049759
416	5.532832706336871	3.802789885656819
417	-7.106733198932196	-7.021867147303485
418	-8.07150189534252	-4.9365807121537495
419	-2.125132174113443	8.981591380104229
420	-5.448475073389529	-7.140145843456391
421	-7.013807401828195	-6.360750847638059
422	4.434019405347761	1.226591337400493
423	2.845986338360211	0.6177221808284428
424	-8.818332270429591	6.9236961812121764
425	-9.684825559504917	7.931470482504457
426	-2.0492254801136336	8.336570758446216
427	-7.3711891301702	-8.292835352176503
428	-1.5588900310791745	10.724899500780246
429	-6.6953181270731665	-7.3001373205701094
430	-2.9841429342137062	8.360956895624609
431	-6.4326454741414185	-7.518695418420977
432	-2.4751141547935243	8.244312897139679
433	3.3493174142818827	1.8299107685765394
434	4.0429045495070275	-0.417134683528706
435	-2.3444367818162335	9.06517383005434
436	6.074966235450336	1.625867394982889
437	3.8236615916861365	2.0513127469103796
438	5.492347479661052	0.7439860861403158
439	5.4899581686456544	2.390850436180133
440	-7.9667717903478685	7.6506934683764936
441	-7.217442285342673	-7.5075303277023195
442	-4.926519992878696	-6.193152961177269
443	3.645450314428309	2.222717873538809
444	-1.9915386025836272	8.288542315044856
445	7.066595322573624	2.406129509301428
446	-9.919741137375297	7.659370180218772
447	-2.170701215558336	8.59899821429752
448	-5.712117368164824	-7.604074323743734
449	4.180114220397625	2.516560511812542
450	-3.104858917096242	10.388724221369138
451	4.935503324975197	0.45652713451994087
452	4.719476698604137	2.5272274550566394
453	-8.219967190376344	8.779123394756
454	-4.310255357205489	8.4716123284643
455	-1.7650056515528134	8.833061954980218
456	-7.6622257885698595	-6.173077233665162
457	-7.1675332680191906	-6.63507092896054
458	-6.67878209803556	-6.77931852063114
459	4.6062662715243885	2.4279105960818663
460	-2.8244668676930957	9.773255348691588
461	-8.914566773956608	8.820403189349559
462	-6.73419997374551	-7.5838199926073795
463	-8.774944363998292	6.595132602256993
464	-9.74098211662383	10.02185175143579
465	-9.273466504598044	6.0086442510942915
466	-7.1385659877296606	-7.067968994284666
467	-8.621638659138338	7.619188466980702
468	-9.543438276801972	5.973917659786775
469	4.88918743186983	3.0182581580254855
470	3.9102763664206917	2.334587001213835
471	-5.83867301735348	-8.145368002361161
472	-6.9432007303373915	-8.33103748438717
473	-6.5433493019037074	-7.617138954428643
474	6.093154312270646	1.8949390248822142
475	-7.404494917976166	5.946227426226603
476	-8.079346061175897	7.771601256511595
477	-6.341859000782787	-6.573720111202532
478	-8.824040544752021	8.234467319338178
479	-7.3059473740483885	7.744059621402773
480	-7.625569317626871	-7.541651035791238
481	-2.9524798742442604	8.129483414171421
482	-8.908551377210635	7.03641341063636
483	6.626939947927543	1.4421987861287675
484	-0.9616924217226885	10.810163801293843
485	-0.4339367504274847	8.325098310108753
486	-3.1551618021772856	8.215094121548068
487	5.7050508019424875	3.4257864294269114
488	-3.121634997693188	9.375789653404423
489	-2.9013057761849077	7.550771180066203
490	-6.493040961246078	-5.520811993911141
491	-7.885151502306656	8.112598116898614
492	-7.700506113560957	-7.3069137882112045
493	-5.206084265994322	8.959991261680509
494	-7.393527817800114	-8.079060991269822
495	5.258765134251255	3.611529416211673
496	3.8268644639679716	2.7964495996184375
497	-3.855068546525965	8.195028268476824
498	5.1313082889483015	2.542930041139379
499	-1.8744761544909803	10.123985970154544
500	-2.161521139514414	8.52705756408477
501	4.035898210258872	1.7436210285803848
502	-7.59983921215806	-8.005764561076532
503	-9.072225557089604	7.127429704821766
504	5.150036305143285	3.2457398468693013
505	-6.519888216024482	-7.378743489064398
506	-1.800983199796193	9.247502259461823
507	-8.700387468953286	-7.585883076371312
508	-0.4466727038096052	7.946753213944048
509	-1.6840993583851156	8.14715591248742
510	-7.467483496059271	-6.649498744509732
511	-8.041897389993899	8.987509195306803
512	6.537645852974078	1.0252769666717456
513	-1.4915361562092477	9.28578143902397
514	-7.5687144940361675	6.0783723395386176
515	-4.1073219749364975	9.476458794280264
516	-7.7801576628119085	7.79403276287726
517	-7.571997488679722	8.03345566364594
518	-1.273415431230596	7.9432324485492725
519	6.823975569608558	2.543676892295248
520	-9.145573982297742	8.692617498261555
521	-7.690155820972897	-6.023134056293161
522	4.742363478386309	1.4903420931338136
523	-5.30018929945641	-7.491869232780531
524	-4.387443192550583	-7.1552310215309936
525	-8.419623178343642	7.3095496870226295
526	-2.2838897010118084	8.644759199364962
527	3.897394603689717	1.4878638485728637
528	-2.768788974416355	7.511143175080216
529	-2.6367467434302845	10.525441058445669
530	-10.027268874689359	7.765283565148183
531	-1.9793934451374673	10.455854748856222
532	-7.012630355081334	-8.201001875782108
533	-2.8184067001026136	8.262129722607739
534	-3.4446363250973455	10.100268244373353
535	-7.865883758718001	8.196310329968313
536	3.274857040801466	2.6746644658654466
537	-7.426970894890386	8.108868518508986
538	-6.990460760933908	8.51405255921638
539	-7.523967458173255	-9.619249799413419
540	-5.285449234947258	-6.776571439326771
541	-6.847867734569819	-6.8044360526625605
542	-7.808723395216317	9.30599336566763
543	4.289029406151627	-0.24517807611034925
544	-7.404694147818132	5.463859874948905
545	-3.931008289794594	10.51561978015381
546	-7.9356170030781135	-7.930164383099132
547	-9.559896838976039	7.462378947929583
548	6.116813262346376	0.805390132672797
549	-7.39216130179782	-7.681637183380488
550	4.009853856694207	2.705125186450578
551	5.617694385914302	-0.13247725789959253
552	-3.101591547291619	8.150295358518505
553	3.9715336413812996	1.9120940125883559
554	-9.381748186412528	8.58737885459509
555	3.967393240221765	2.196440519860993
556	5.923974630176218	-0.4532223865944762
557	-3.053311625166943	8.851493222126027
558	4.820941578999184	3.2764477212567957
559	-9.164941537297222	9.308903310758996
560	-8.18740375629893	-7.225213690095137
561	-8.191423233379444	6.639082513412521
562	-7.938838899524172	-7.380370609862622
563	-8.281996474575095	-4.78901532054347
564	-1.7522090064073983	8.092120804020697
565	-9.196731332148898	6.098523026838652
566	-3.135914847642715	9.876679600581081
567	-9.764491020119218	6.114087586539645
568	-6.639999672912272	-6.1470553118099485
569	-6.800053656209104	-6.1212851771123375
570	5.419227840133434	1.9341501645631878
571	-2.3281760643490435	7.717454180242475
572	-2.7679936857198526	10.61293329870304
573	-9.137842794183488	6.087819893449295
574	-6.130344634271819	-7.47758845130035
575	-7.915282929409249	7.72961693434737
576	-10.582860645242064	6.633246682261499
577	-2.0907994021640666	10.415884721144751
578	-1.408237988054179	10.972633582418915
579	-8.519519417007755	7.3026018781156266
580	-3.4838792932800717	9.801370731940773
581	-7.3135006541304595	-5.157954495467752
582	-8.271786769554355	6.6750537154795655
583	-2.8519121395795195	8.212008858976702
584	-2.4332423551366626	9.756968546558044
585	-7.496402552670978	-8.228105377643116
586	-8.523355885080678	7.538505732953251
587	-9.160080460626219	7.291041879656609
588	-6.677243820552575	-8.437060679982425
589	3.961235774933998	1.6549321561981118
590	-9.328939990662663	7.040763587869335
591	5.236319973809854	1.338883836251329
592	3.1730936456124246	1.4717675370550953
593	-10.178816398002446	7.003696637609947
594	-8.660252864058759	-5.3773752669703585
595	-10.606384475810408	7.343068760296885
596	-4.981739898492565	-6.993922131689705
597	-3.184375898027132	8.869767457482803
598	-7.180607503544492	-7.51154662075913
599	-1.8589964450940892	8.915110264418939
600	-9.927021167112352	7.884995545324836
601	-6.786254445214075	5.617563820607968
602	-2.93849984757001	8.321865148324466
603	-7.694025378597594	-5.379266562995568
604	-3.696796042082263	9.32410683842535
605	4.850479675525743	1.4846936038303724
606	-6.345262292514887	-6.789015987020034
607	-1.3234934683897532	9.733239438863388
608	-7.049479548829001	-5.243369631445307
609	-8.21619569146619	-5.5434522355169635
610	-7.993708549384357	-7.511040427013737
611	-1.4425229334635963	10.183581718643994
612	-8.087386583694622	-6.070996802544568
613	6.303611668371575	2.278412810472085
614	-9.592239754961708	-7.029565286440936
615	4.699964830843265	2.3614816893641817
616	-6.896633265635101	-6.3750885050021795
617	-3.163273306180174	7.183653231341864
618	-8.628978899301321	7.27847879748778
619	4.0475228805760475	2.0967173798963143
620	-8.680981188962933	8.300029504561868
621	-6.9715956573543165	-7.96202396198908
622	6.3880159053489365	3.0132315038433077
623	-1.2709145516191145	9.035557704934384
624	-6.060253923011864	-6.456220110831961
625	-9.314939522934159	-6.195946384666992
626	-6.623997814079414	5.9758136851893
627	-9.744543088683221	7.465502829372708
628	-1.0084378324184393	9.864507870311815
629	6.449185185961212	1.7551237885483582
630	-6.914723657935864	-7.734042501736003
631	-9.600088127318656	7.023826858834389
632	3.921046448619371	2.7181749968180133
633	-6.307181884996169	-6.483062923393547
634	-9.235876453181788	5.9390048960737065
635	4.587474385650632	3.677275200196223
636	-2.7356765149542768	9.3816516350145
637	-8.850351785549199	7.083967056561604
638	5.011984308834965	2.362328879608661
639	-2.8728098352666063	8.957340504477255
640	-0.06344564343592385	9.143507310173549
641	-1.8128101755960349	9.969591336768833
642	-10.097392668084204	6.318207789501468
643	-8.353593108667086	7.021724422102451
644	-3.2951836556877323	7.6332415250445464
645	-6.672806304429454	8.378143543986022
646	-6.055524294295564	-7.044259005997721
647	-7.067829629924091	-6.983696446681727
648	-9.776794862377095	6.7771152960350305
649	-9.37980076314318	7.221516635371441
650	-9.106696555773391	7.404814340541185
651	-1.68713746305826	10.911079110852269
652	-6.014107330240807	6.969316526989915
653	-9.4129296148194	6.987744297758281
654	-2.684157379748159	8.258540968705477
655	3.8672193909572776	2.803361495803342
656	4.789242318499291	2.3373099799953936
657	-9.495362993653334	8.318081151240325
658	-9.270965272969539	9.509253532221278
659	5.502102348115079	0.5569426281480865
660	-8.64011042891519	7.648782413728285
661	-9.845522744162988	7.491753456682398
662	-8.200505546528587	-6.10870779837218
663	3.0018497787920846	0.1867942185860454
664	4.698863057817698	2.42004218474343
665	-2.5347516940441954	10.187015147457686
666	-9.022616758468722	7.117683055577359
667	-8.879575885615214	9.482644070101994
668	3.4509154166931397	1.9232895298126143
669	-0.8767863191211149	7.584144750237689
670	-3.5768180524353443	8.871906643177027
671	-4.235004351843347	8.336721475862667
672	-3.186119623358709	9.62596241703919
673	-2.7682397688734532	8.817936279113344
674	4.9509888273712965	0.08352039184457904
675	-9.728172527577152	6.362743357253813
676	-7.051300845076053	-5.781624717224128
677	-2.1830646008106322	7.763172551813018
678	-6.7189772507981536	-6.217846611116327
679	-1.7723537259603168	8.732958571080108
680	-7.055422156570867	7.076182528473546
681	-6.660967884393973	-7.326430108510292
682	-8.967205135324765	6.814429110187134
683	-7.0937775018624585	-6.042955106944563
684	-3.7596053570224677	9.618801454553688
685	-3.6601912004750528	9.389984146543993
686	-1.4305167896214546	8.975777658697615
687	-8.542394516289916	7.45895175021866
688	-1.3079837008888053	8.60621075517677
689	-5.636221393964108	-5.652079383667812
690	-7.1286008464319455	-6.565980096825281
691	-8.983194511782104	7.729347002172517
692	4.4441803050812	3.0332594238493975
693	-2.4846874487938075	9.512284419443771
694	-8.584200069564575	8.02057389433843
695	-7.9187383595190095	-5.192561538039153
696	-2.187840407602477	9.436206882433606
697	3.8578753437170645	1.213466566460445
698	-1.383147372280582	8.962892404609835
699	-8.644921389446294	7.383214796078439
700	-3.525019442031147	9.075965978046293
701	-2.756375005573347	8.332301880200523
702	5.5616803382053535	2.4558575711499446
703	2.949207208621649	0.9946701380741256
704	-6.631858776751338	7.403172498112628
705	4.9707301408436795	3.4241711220720683
706	3.817802824400174	0.7538852174185382
707	3.120532760751259	-0.8589859141698368
708	-8.671689861324172	8.38347308526108
709	-6.497193875458735	-8.192272794471464
710	-3.4916850165910596	8.789652978201296
711	-1.5218631064636483	8.938335104555799
712	-7.1848160366320215	-5.833197798787808
713	-7.311515093058745	9.226081120728264
714	2.6213909718394635	2.1182334299001138
715	-8.831946215672696	5.475264385420288
716	7.395096579948003	1.6675590697869287
